Event ID,Event name,Event type,Case ID,Event date,Event description,Event author,Court/body
8652,Case filed,Filing,7485,01/07/2017,,,
8653,Case filed,Filing,7486,20/10/2017,,,
10026,Supreme Court Decision,Decision,7487,14/06/2021,Supreme Court's rejection of defendant's appeal.,,
8743,Supreme Court filing,Filing,7487,15/12/2020,,,
8654,Case filed,Filing,7487,15/09/2020,,,
8672,Case filed,Filing,7488,28/09/2020,,,
8674,First decision,Settlement,7489,25/12/2018,,,
8673,Case filed,Filing,7489,23/08/2017,,,
8676,Appeal rejected,Decision,7490,18/12/2015,,,
8675,Case filed,Filing,7490,04/09/2015,,,
8814,temporary suspension,Other,7491,21/09/2020,,,
8683,Complaint filed,Filing,7491,20/08/2020,,,
8698,Case decided,Decision,7492,07/10/2020,,,
8697,Case filed,Filing,7492,21/05/2020,,,
8708,Case filed,Filing,7493,11/11/2020,,,
8715,Motion to dismiss rejected,Interim decision,7494,12/11/2020,,,
8714,Case filed,Filing,7494,25/11/2019,,,
10495,Federal appellate court's delimiting the powers of the amicus curiae,Other,7495,29/03/2022,,,
10494,Case returned to Federal District Court of Curitiba,Interim decision,7495,20/08/2021,,,
10493,IEA appeal of transfer deicsion to Federal Appellate Court,Appeal,7495,16/08/2021,,,
10492,Case transferred 7th Federal Environmental and Agrarian Court of the Judiciary Section of Amazonas,Interim decision,7495,01/07/2021,,,
8725,Case filed,Filing,7495,08/10/2020,,,
8726,Case filed,Filing,7496,06/11/2020,,,
9353,Challenge dismissed,Decision,7497,15/06/2021,,,
8730,Permission to challenge granted,Filing,7497,01/12/2020,,,
9365,Dismissed by the High Court,Decision,7498,26/07/2021,,,
8734,Filing,Filing,7498,01/06/2020,,,
10313,Permission for hearing refused,Decision,7499,09/03/2022,Permission for claim to go to hearing refused,,
9998,Statement by Secretary of State,Other,7499,22/07/2021,,,
9997,Stay order,Interim decision,7499,21/02/2021,,,
8735,Filing,Filing,7499,10/12/2020,,,
9778,Appeal filed,Filing party appeal,7500,14/10/2021,,,
9460,Appeal dismissed,Decision,7500,14/09/2021,,,
9459,Appeal filed,Filing party appeal,7500,19/03/2021,,,
8737,Appeal dismissed,Decision,7500,18/12/2020,,,
8736,Filing,Filing,7500,16/12/2019,,,
8738,Filing,Filing,7501,21/12/2020,,,
10256,Decision,Decision,7502,15/03/2022,,,
9206,Permission granted,Interim decision,7502,22/04/2021,,,
8739,Filing,Filing,7502,01/09/2020,,,
8756,Appeal Dismissed,Decision,7503,07/03/2017,,,
8755,Case filed,Filing,7503,07/03/2017,,,
8761,Filing,Filing,7504,03/02/2021,,,
8763,Decided,Decision,7505,27/01/2021,,,
8762,Filing,Filing,7505,19/01/2019,,,
8765,Rejected,Decision,7506,09/12/2020,,,
8764,Filing,Filing,7506,07/10/2020,,,
8776,Filing,Filing,7507,02/02/2021,,,
8779,Suspension lifted,Settlement,7508,16/12/2020,,,
8778,Suspension of environmental clearance,Interim decision,7508,29/03/2019,,,
8812,Main hearing held by District Court,Decision,7509,17/11/2020,,,
8811,preliminary injunction to suspend,Interim decision,7509,23/06/2020,,,
8810,Filing,Filing,7509,25/05/2020,,,
8813,Petition filed,Filing,7510,04/02/2021,,,
9051,Filed,Filing,7511,03/02/2021,,,
10498,Decision appealed by defendants,Responding party appeal,7512,01/07/2021,,,
10497,Preliminary decision,Decision,7512,28/05/2021,Admissibility of court granted but injunctive relief dismissed,,
9052,Case filed,Filing,7512,13/04/2021,,,
9053,Case filed,Filing,7513,25/03/2021,,,
9422,Filing,Filing,7514,01/01/2021,,,
9054,Supreme Court Judgment,Decision,7514,15/04/2021,,,
9057,Order rejecting government motion to withhold information,Interim decision,7515,11/02/2021,,,
9056,Order accepting case,Interim decision,7515,12/01/2021,,,
9055,Complaint filed,Filing,7515,25/09/2020,,,
9402,Filing,Filing,7516,01/01/2021,,,
9058,Decision issued,Decision,7516,01/04/2021,,,
9059,Order establishing expert committee on tree cutting,Filing,7517,25/03/2021,,,
9062,Filing,Filing,7518,21/04/2021,,,
9091,Case settled,Settlement,7519,20/05/2020,,,
9090,Complaint filed,Filing,7519,19/12/2019,,,
9092,Application for judicial review,Filing,7520,05/03/2021,,,
9667,Appeal hearing,Other,7521,18/10/2021,,,
9438,Filing,Filing,7521,01/01/2021,,,
9131,Decision issued,Decision,7521,10/05/2021,,,
9439,Filing,Filing,7522,01/01/2021,,,
9132,Acquittal issued,Decision,7522,23/04/2021,,,
10257,Permission to proceed refused,Decision,7523,21/12/2021,,,
9178,Petition for judicial review,Filing,7523,01/05/2021,,,
9179,Case filed,Filing,7524,13/04/2021,,,
9180,Notice of Arbitration filed,Filing,7525,19/11/2018,,,
9406,Filing,Filing,7526,24/10/2014,,,
9181,Final Award,Decision,7526,28/02/2020,,,
9182,Notice of Arbitration,Filing,7527,01/01/2019,,,
9184,Interim decision on intra-EU dispute,Interim decision,7528,26/06/2019,,,
9183,Notice of Arbitration,Filing,7528,14/04/2017,,,
9407,Filing,Filing,7529,01/01/2015,,,
9185,Award issued,Decision,7529,23/12/2018,,,
9408,Filing,Filing,7530,01/01/2015,,,
9186,Decision,Decision,7530,04/09/2020,,,
9409,Filing,Filing,7531,01/01/2015,,,
9187,Decision,Decision,7531,16/01/2019,,,
9189,Decision,Decision,7532,31/05/2019,,,
9188,Notice of Arbitration,Filing,7532,01/03/2015,,,
9191,Final Decision,Decision,7533,12/07/2016,,,
9190,Notice of Arbitration,Filing,7533,01/10/2013,,,
9192,Notice of Arbitration,Filing,7534,30/04/2021,,,
9193,Notice of Arbitration,Filing,7535,06/09/2013,,,
9208,Case filed,Filing,7536,21/05/2021,,,
9209,Case filed,Filing,7537,08/04/2021,,,
10093,Judgment Issued,Decision,7538,18/01/2022,,,
9364,Application admitted by the High Court,Other,7538,28/07/2021,,,
9210,Permission granted by High Court,Filing,7538,12/05/2021,,,
9229,Preliminary injunction issued,Filing,7539,16/04/2021,,,
9243,Case filed,Filing,7540,10/06/2021,,,
10027,Hearing ,Other,7541,14/12/2021,First hearing held on case. Government requested court to declare the complaint inadmissible. ,,
9244,Case filed,Filing,7541,05/06/2021,,,
9324,Case filed,Filing,7542,28/05/2021,,,
9419,Filing,Filing,7543,01/01/2021,,,
9366,Decision,Decision,7543,22/07/2021,,,
9369,Filing date,Filing,7544,14/06/2021,,,
10113,Amended pleading,Other,7545,03/11/2021,,,
9370,Case filed,Filing,7545,01/07/2021,,,
9449,Decided,Decision,7546,13/08/2021,,,
9448,Filing,Filing,7546,27/07/2021,,,
9451,Filing,Filing,7547,25/08/2021,,,
9455,Complaint rejected,Decision,7548,09/09/2020,,,
9454,Specific Instance filed,Filing,7548,16/03/2020,,,
9457,Initial Assessment published,Other,7549,24/11/2020,,,
9456,Specific Instance filed,Filing,7549,30/01/2020,,,
9600,Decision,Decision,7550,31/08/2021,,,
9599,Case opened,Filing,7550,01/05/2021,,,
9602,Granted,Decision,7551,09/09/2021,,,
9601,Filing,Filing,7551,25/12/2016,,,
9848,Case dismissed,Decision,7552,07/10/2021,,,
9604,Hearing held,Other,7552,01/09/2021,,,
9603,Filing,Filing,7552,01/10/2020,,,
9605,Filing,Filing,7553,20/09/2021,,,
9606,Filing,Filing,7554,26/08/2021,,,
9607,Filing,Filing,7555,16/09/2021,,,
9608,Filing,Filing,7556,16/09/2021,,,
9611,Granted then suspended by higher court,Decision,7557,11/05/2021,,,
9610,Filing,Filing,7557,24/04/2020,,,
9613,Dismissed,Decision,7558,05/12/2020,,,
9612,Filing,Filing,7558,03/11/2020,,,
9622,Action filed,Filing,7559,20/09/2021,,,
9623,Filed,Filing,7560,20/09/2021,,,
9642,Case filed,Filing,7561,03/12/2020,,,
10316,Case dismissed,Decision,7562,18/01/2022,,,
9643,Constitutional claim filed,Filing,7562,15/07/2021,,,
10719,Case dismissed,Decision,7563,18/01/2022,,,
9644,Case filed,Filing,7563,09/09/2021,,,
10720,Case dismissed,Decision,7564,18/01/2022,,,
9645,Case filed,Filing,7564,09/09/2021,,,
10721,Case dismissed,Decision,7565,18/01/2022,,,
9646,Case filed,Filing,7565,09/09/2021,,,
10722,Case dismissed,Decision,7566,18/01/2022,,,
9647,Case filed,Filing,7566,09/09/2021,,,
10147,Case dismissed,Decision,7567,18/01/2022,,,
9648,Case filed,Filing,7567,13/09/2021,,,
10146,Case dismissed,Decision,7568,18/01/2022,,,
9649,Case filed,Filing,7568,13/09/2021,,,
10449,Case dismissed,Decision,7569,18/01/2022,,,
9650,Case filed,Filing,7569,30/06/2021,,,
10307,Case not admitted for adjudication ,Decision,7570,18/01/2022,,,
9651,Case filed,Filing,7570,30/06/2021,,,
9652,Case filed,Filing,7571,24/06/2021,,,
9663,Dismissed,Decision,7573,18/10/2021,,,
9662,first hearing,Filing,7573,30/08/2021,,,
9664,Ruling,Filing,7574,05/02/2020,,,
9766,Filed,Filing,7576,22/10/2021,,,
9773,Decision,Settlement,7577,21/10/2021,,,
9772,Appealed,Filing party appeal,7577,24/08/2020,,,
9771,Filed,Filing,7577,13/08/2019,,,
9775,Case filed,Filing,7578,12/10/2021,,,
9776,Case filed,Filing,7579,04/10/2021,,,
9777,Case filed,Filing,7580,25/10/2021,,,
9779,Case filed,Filing,7581,01/10/2021,,,
9781,Case filed,Filing,7582,26/07/2017,,,
9780,case referred back to the parties,Other,7582,08/11/2020,,,
9782,Case filed,Filing,7583,29/10/2021,,,
9910,Appeal hearings,Other,7584,16/11/2021,,,
9909,Case dismissed,Decision,7584,21/12/2020,,,
9908,Claim filed,Filing,7584,08/11/2019,,,
9953,Case Filed,Filing,7585,26/10/2021,,,
9957,Petition Submitted,Filing,7586,10/11/2021,,,
10088,Appeal Filed ,Filing party appeal,7587,30/07/2021,,,
10087,Court Issued Judgment,Decision,7587,14/07/2021,,,
9958,Filing Date,Filing,7587,09/03/2021,,,
10314,Judgment issued,Decision,7588,06/01/2022,,,
9979,Complaint Filed,Filing,7588,07/12/2021,,,
9987,Reply Issued,Other,7589,08/12/2021,Notice to oppose by Minister.,,
9986,Reply Issued,Other,7589,08/12/2021,Notice to abide by the President.,,
9985,Claim Filed,Filing,7589,10/11/2021,,,
9984,Expert Report Issued,Other,7589,02/11/2021,ESRG Expert Report. Assessment of new coal generation capacity targets in South Africa’s 2019 Integrated Resource Plan for Electricity.,,
9983,Expert Report Issued,Other,7589,01/09/2021,Expert report climate impacts.,,
9982,Letter to Minister Issued,Other,7589,17/09/2021,Letter to Minister,,
9981,Expert Report Issued,Other,7589,26/08/2021,Expert report - climate change implications for the youth.,,
9980,Petition Filed,Filing,7589,02/08/2021,Expert report Garret Barnwell.,,
10000,Project withdrawn,Other,7590,26/07/2021,,,
9999,Application for judicial review filed,Filing,7590,27/10/2016,,,
10025,Judgment Issued,Decision,7591,08/12/2020,,,
10024,Hearing,Decision,7591,31/08/2020,High Court determined claim was justiciable,,
10023,Strike Out Declined,Decision,7591,20/03/2020,Court issued decision declining to strike out claim,,
10022,Application for Judicial Review,Filing,7591,28/06/2019,,,
10021,Declaration Not Approved,Other,7591,02/04/2019,Declaration not approved by Council,,
10017,Case Filed,Filing,7592,31/05/2021,Case filed against Danish Crown,,
10018,Italian Competition Authority Ruling,Other,7593,20/12/2019,Italian Competition Authority Ruling Issued,,
10020,ASA Ruling,Decision,7594,08/07/2020,ASA issues ruling on Shell UK's Shell Go+ campaign,,
10019,Radio Advertisement Campaign,Other,7594,01/01/2020,Shell UK Ltd. launches radio advertisement campaign for Shell Go+,,
10069,Injunction Appealed,Responding party appeal,7595,22/04/2021,Mexican congress appealed District Court's decision to grant an injunction against the contested amendments. ,,
10068,Judge's Decision Appealed,Responding party appeal,7595,07/04/2021,Mexican government and Congress appealed District Judge's decision to admit claim,,
10067,Injunction Granted,Other,7595,07/04/2021,District Court issued an injunction to suspend the effects of the contested amendments ,,
10066,Petition Filed,Filing,7595,24/03/2021,,,
10071,Case dismissed,Decision,7596,26/03/2021,,,
10070,Petition Filed,Filing,7596,24/03/2021,,,
10073,Decision Issued,Decision,7597,12/11/2021,Court acquitted activists and reclassified offences from serious to light damage,,
10072,Complaint Filed,Filing,7597,03/10/2020,,,
10074,Filing Date,Filing,7598,13/01/2022,,,
10076,Original Claim Combined With Other Case,Other,7599,14/01/2022,"Claim was combined by the Federal Court of Mar del Plata N. 2 with another lawsuit (Godoy, Ruben v. Estado Nacional) not grounded on climate concerns.",,
10075,Filing Date,Filing,7599,07/01/2022,,,
10077,Filing Date,Filing,7600,13/01/2022,,,
10083,Judgment Issued by ECJ,Other,7601,13/01/2022,"ECJ overturned the General Court's judgment, ruling that the General Court had erred. ",,
10082,Appeal by EU Commission,Responding party appeal,7601,23/02/2019,EU Commission appealed ruling to the European Court of Justice,,
10081,Judgment Issued,Other,7601,13/12/2018,EU General Court issues decision (and partially upheld the actions),,
10080,Filing Date,Filing,7601,16/07/2016,Municipality of Madrid files action,,
10079,Filing Date,Filing,7601,29/06/2016,City of Brussels files action,,
10078,Filing Date,Filing,7601,26/06/2016,City of Paris files action,,
10085,Judgment,Decision,7602,29/03/2020,,,
10084,Filing Date,Filing,7602,03/10/2020,,,
10086,Filing Date,Filing,7603,22/04/2021,,,
10107,Judgment,Decision,7604,14/01/2022,,,
10106,Filing data,Filing,7604,10/10/2019,,,
10583,Judgment issued,Decision,7605,18/07/2022,,,
10108,Filing date,Filing,7605,12/01/2022,,,
10109,Filing Date,Filing,7606,09/11/2021,,,
10114,Judgment,Decision,7607,13/11/2020,Decision,,
10115,Filing date,Filing,7608,15/01/2021,,,
10116,Filing date,Filing,7609,09/12/2019,,,
10120,Judgment,Decision,7610,09/08/2021,Chilean Supreme Court overruled the decision of the Court of Appeal of Antofagasta and upheld the plaintiffs’ appeal.,,
10119,Appeal,Filing party appeal,7610,01/04/2021,,,
10118,Judgment,Decision,7610,26/03/2021,Court of Appeals of Antofagasta rejected the workers’ claims on procedural grounds.,,
10117,Filing date,Filing,7610,25/01/2021,,,
10139,Filing Date,Filing,7611,06/12/2021,,,
10141,Decision Issued,Decision,7612,24/02/2021,Ordinance issued by the Italian Supreme Court of Cassation,,
10140,Filing date,Filing,7612,01/01/2021,,,
10142,Filing date,Filing,7613,14/02/2022,,,
10145,Decision,Decision,7614,17/02/2022,Judge dismissed Shell and Impact Africa's appeal of the High Court's decision.,,
10144,Decision,Decision,7614,28/12/2021,The High Court found that the requirements for an interdict were satisfactorily met,,
10143,Filing date,Filing,7614,29/11/2021,,,
10311,Case dismissed,Decision,7615,27/04/2021,,,
10310,Appeal filed,Filing party appeal,7615,22/12/2020,,,
10149,Case dismissed,Decision,7615,28/10/2020,,,
10148,Filing date,Filing,7615,27/09/2017,,,
10154,Judgment,Decision,7616,08/06/2016,,,
10153,Filing date,Filing,7616,01/01/2015,,,
10156,Decision,Decision,7617,19/04/2017,,,
10155,Filing date,Filing,7617,01/01/2015,,,
10278,Filing date,Filing,7618,01/02/2022,,,
10280,Case dismissed by Federal Constitutional Court,Decision,7619,18/01/2022,,,
10279,Filing date,Filing,7619,06/12/2021,,,
10281,Filing date,Filing,7620,08/11/2021,,,
10283,Case dismissed by Federal Constitutional Court,Decision,7621,18/01/2022,,,
10282,Filing date,Filing,7621,06/12/2021,,,
10284,Filing date,Filing,7622,24/02/2022,,,
10285,Filing date,Filing,7623,08/11/2021,,,
10287,Judgement issued by Council of State,Decision,7624,10/02/2022,,,
10286,Filing date,Filing,7624,07/07/2021,,,
10288,Filing date,Filing,7625,02/03/2022,,,
10290,Preliminary request granted,Decision,7626,14/01/2022,,,
10289,Filing date,Filing,7626,10/01/2022,,,
10291,Filing date,Filing,7627,22/10/2021,,,
10292,Case filed,Filing,7628,14/10/2020,,,
10295,Supreme court decision,Decision,7629,20/02/2020,,,
10294,District Court decision,Decision,7629,31/10/2017,,,
10293,Case filed,Filing,7629,01/01/2017,,,
10297,Case decided by Supreme Court,Decision,7630,06/02/2021,,,
10296,Case filed,Filing,7630,21/01/2019,,,
10299,Case dismissed and appealed,Filing party appeal,7631,23/08/2021,,,
10298,Case filed,Filing,7631,07/08/2020,,,
10302,Decision confirmed,Decision,7632,30/11/2021,,,
10301,Case granted,Decision,7632,08/07/2021,,,
10300,Case filed,Filing,7632,08/10/2021,,,
10303,Case filed,Filing,7633,08/04/2021,,,
10306,Request filed,Filing,7634,13/09/2010,,,
10305,Request upheld,Decision,7634,19/12/2012,,,
10304,Confirmed by Appellate Body,Decision,7634,06/05/2013,,,
10315,Filing date,Filing,7635,23/03/2022,,,
10361,Government withdraws project,Decision,7636,04/06/2021,Case dismissed because government no longer pursuing project being challenged by case.,,
10360,Filing date,Filing,7636,01/03/2021,,,
10362,Filing date,Filing,7637,06/08/2021,,,
10363,Filing date,Filing,7638,03/03/2021,,,
10365,Filing date,Filing,7639,03/03/2021,,,
10367,Filing date,Filing,7640,01/07/2021,,,
10369,Application for stay granted,Other,7641,20/09/2021,"Application for stay of permit granted, pending substantive review",,
10368,Filing,Filing,7641,01/01/2021,,,
10372,Appeal admitted,Decision,7642,29/07/2021,Appeal ruling found in favour of claimants,,
10371,Dismissed,Decision,7642,07/05/2020,Dismissed but appealed by claimants,,
10370,Filing date,Filing,7642,18/02/2020,,,
10374,Dismissal,Decision,7643,15/07/2021,,,
10373,Filing date,Filing,7643,10/12/2020,,,
10381,Supreme Court dismissed request,Decision,7644,18/04/2017,,,
10380,Request for extraordinary review,Other,7644,10/02/2017,Based on new evidence presented by defendant,,
10379,Ruling upheld by Supreme Court,Decision,7644,28/08/2015,,,
10378,Ruling upheld,Decision,7644,15/08/2014,,,
10377,Claim granted,Decision,7644,08/01/2014,,,
10376,Filing date,Filing,7644,08/11/2012,,,
10384,Court of appeals' ruling,Decision,7645,03/05/2016,,,
10383,District court ruling,Decision,7645,30/12/2015,,,
10382,Filing date,Filing,7645,03/02/2015,,,
10388,Supreme Court ruling,Decision,7646,28/06/2018,,,
10387,Jakarta Court of appeal ruling,Decision,7646,17/03/2017,,,
10386,District court ruling,Decision,7646,15/06/2015,,,
10385,Filing date,Filing,7646,23/03/2015,,,
10391,Court of appeal ruling,Decision,7647,15/08/2018,,,
10390,District court ruling,Decision,7647,21/02/2018,,,
10389,Filing date,Filing,7647,14/12/2016,,,
10395,Supreme Court ruling,Decision,7648,10/12/2020,,,
10394,Palangkaraya court of appeal ruling,Decision,7648,22/01/2020,,,
10393,District court ruling,Decision,7648,21/10/2019,,,
10392,Filing date,Filing,7648,31/12/2018,,,
10397,District court ruling,Decision,7649,05/01/2021,,,
10396,Filing date,Filing,7649,09/09/2019,,,
10399,District court ruling,Decision,7650,11/01/2021,,,
10398,Filing date,Filing,7650,01/08/2019,,,
10404,Supreme Court review of original ruling,Decision,7651,23/05/2014,,,
10403,Supreme Court ruling,Decision,7651,28/03/2013,,,
10402,Court of appeal ruling,Decision,7651,18/04/2011,,,
10401,District court ruling,Decision,7651,03/02/2010,,,
10400,Filing date,Filing,7651,03/04/2009,,,
10408,Supreme Court upholds Court of Appeal's' decision,Decision,7653,01/05/2014,,,
10407,Court of appeal overrules decision,Decision,7653,28/11/2013,,,
10406,Ruling by Administrative court,Decision,7653,01/08/2013,,,
10405,Filing date,Filing,7653,01/01/2012,,,
10411,Lawsuit denied,Decision,7654,01/05/2021,,,
10410,Lawsuit not acknowledged,Decision,7654,01/04/2021,,,
10409,Filing date,Filing,7654,19/03/2020,,,
10415,Decision,Other,7655,12/01/2020,,,
10414,Order,Decision,7655,06/01/2017,,,
10413,Decision,Decision,7655,08/02/2011,,,
10412,Filing date,Filing,7655,12/01/2010,,,
10440,Case appealed to Supreme Court,Filing party appeal,7656,07/05/2022,,,
10439,Court ruling,Decision,7656,02/05/2022,,,
10438,Filing date,Filing,7656,25/11/2021,,,
10442,Italian National Contact Point Ruling,Decision,7657,11/04/2022,The applicants are preparing a new application to submit to the Dutch National Contact Point.,,
10441,Filing date,Filing,7657,02/04/2022,,,
10444,Ruling by Court of Cassation,Decision,7658,09/03/2022,,,
10443,Appeal to Court of Cassation,Filing,7658,17/09/2020,,,
10447,Ruling by Supreme Court of Chile,Decision,7659,19/04/2022,,,
10446,Ruling by Court of Appeals of Antofagasta,Decision,7659,31/08/2021,,,
10445,Filing date,Filing,7659,09/09/2021,,,
10448,Filing date,Filing,7660,15/03/2022,,,
10482,Appeal dismissed by Supreme Court,Decision,7661,20/05/2020,,,
10481,Appeal dismissed by  Swiss Federal Administrative Court,Decision,7661,27/11/2018,,,
10480,Petition dismissed by DETEC,Decision,7661,25/04/2017,,,
10479,Filing date,Filing,7661,25/10/2016,,,
10489,Response by China to Special Rapporteurs,Other,7662,27/05/2021,,,
10488,Communications issued by Special Rapporteurs,Other,7662,17/03/2021,,,
10491,Decision,Decision,7663,07/06/2021,,,
10490,Filing date,Filing,7663,01/01/2021,,,
10569,Filing date,Filing,7664,01/01/2022,,,
10572,Judgment issued,Decision,7665,10/06/2021,,,
10571,Government filed their reponse,Other,7665,12/11/2020,,,
10570,Filing date,Filing,7665,10/09/2020,,,
10574,Judgment,Decision,7666,08/02/2019,,,
10573,Filing date,Filing,7666,04/01/2017,,,
10576,Judgment issued,Decision,7667,24/06/2020,,,
10575,Filing date,Filing,7667,01/01/2020,,,
10578,Filing date,Filing,7668,06/07/2022,,,
10577,Submission of pre-litigation letter to KLM,Other,7668,25/05/2022,,,
10579,Filing date,Filing,7669,24/09/2020,,,
10582,Judgment issued extinguishing process,Decision,7670,07/10/2021,,,
10581,Judgment issued,Decision,7670,13/07/2021,,,
10580,Filing date,Filing,7670,12/07/2021,,,
10586,Filing date,Filing,7671,21/06/2022,,,
10588,Judgment issued,Decision,7672,02/02/2017,,,
10587,Filing date,Filing,7672,01/01/2013,,,
10590,Judgment issued,Decision,7673,08/12/2017,,,
10589,Filing date,Filing,7673,01/01/2016,,,
10591,Filing date,Filing,7674,06/05/2022,,,
10592,Filing date,Filing,7675,01/07/2022,,,
10594,Judgment issued,Decision,7676,03/08/2017,,,
10593,Filing date,Filing,7676,01/01/2016,,,
10596,Judgment,Decision,7677,13/05/2015,,,
10595,Filing date,Filing,7677,01/01/2015,,,
10598,Judgment issued,Decision,7678,04/01/2021,,,
10597,Filing date,Filing,7678,01/01/2020,,,
10600,Judgment issued,Decision,7679,10/12/2015,,,
10599,Filing date,Filing,7679,01/01/2014,,,
10601,Filing date,Filing,7680,01/09/2016,,,
10602,Filing date,Filing,7681,01/01/2022,,,
10603,Filing date,Filing,7682,01/01/2021,,,
10604,Filing date,Filing,7683,29/03/2022,,,
10605,Filing date,Filing,7684,23/07/2015,,,
10607,Judgment issued,Decision,7685,12/05/2022,,,
10606,Filing date,Filing,7685,21/04/2022,,,
10611,Appeal dismissed,Decision,7686,10/11/2021,,,
10610,Case dismissed,Decision,7686,06/11/2020,,,
10609,Request for injunctive relief dismissed,Decision,7686,20/09/2017,,,
10608,Filing date,Filing,7686,08/06/2020,,,
10613,Judgment on motion for leave to appeal,Decision,7687,05/03/2020,,,
10612,Application for leave to appeal,Filing,7687,04/11/2019,,,
10615,Judgment issued,Other,7688,13/04/2022,"Application partially successful (application for review of approval of highway realignment rejected; however, application for review of provision of statement of the decision by Minister may proceed on the merits).",,
10614,"Application for judicial review of Minister's April 29, 2021 decision",Filing,7688,12/07/2021,,,
10627,Supreme Court Judgment ,Decision,7689,20/05/2022,,,
10680,Reply received from Chairs of the OECD Working Group,Decision,7690,17/12/2021,,,
10679,Submission made to the OECD by Special Rapporteurs,Filing,7690,20/10/2021,,,
10681,Date petition filed,Filing,7691,15/07/2021,,,
10686,2nd Panel of the  Justice Tribunal of the State of Rio de Janeiro,Decision,7692,01/08/2018,Interlocutory appeal dismissed,,
10685,Ruling by Special Body of the Justice Tribunal of the State of Rio de Janeiro,Decision,7692,01/09/2017,,,
10684,Court of Appeals ruling,Other,7692,01/02/2017,Case to be heard before the Court's Special Body,,
10683,Case dismissed,Decision,7692,06/03/2015,,,
10682,Case filed,Filing,7692,12/08/2013,,,
10688,Judgment issued,Decision,7693,30/11/2020,,,
10687,Case filed,Filing,7693,02/10/2020,,,
10692,Decision issued,Decision,7694,01/02/2022,,,
10691,Appeal filed,Responding party appeal,7694,01/11/2020,,,
10690,Preliminary decision issued,Decision,7694,01/02/2020,,,
10689,Case filed,Filing,7694,01/10/2019,,,
10694,Decision redistributing case to TJRS,Other,7695,05/11/2020,,,
10693,Case filed,Filing,7695,10/09/2020,,,
10704,Filing date,Filing,7696,11/07/2022,,,
10716,Supreme Court granted case in favour of appellant,Decision,7697,20/07/2018,,,
10715,Case appealed to Supreme Court,Filing party appeal,7697,09/03/2013,,,
10714,Trial court's decision upheld,Decision,7697,28/01/2013,Court of Appeal upheld lower court's decision,,
10713,Trial court dismissed case,Decision,7697,09/02/2006,Trial court struck out the suit,,
10712,Filing date,Filing,7697,13/05/2005,,,
10717,Filing date,Filing,7698,22/06/2022,,,
10718,Filing date,Filing,7699,22/06/2022,,,
10723,Filing date,Filing,7700,26/07/2022,,,
10728,Case withdrawn,Settlement,7701,04/02/2022,,,
10727,Court of Justice’s Advocate General issued opinion,Decision,7701,03/02/2022,,,
10726,EU General Court ordered Poland to pay fine for non-compliance with Order ,Other,7701,20/09/2021,,,
10725,Vice-President of the European General Court issued an order granting interim measures,Decision,7701,21/05/2021,,,
10724,Filing date,Filing,7701,30/09/2020,,,
10729,Application to the ECtHR,Filing,7702,15/06/2021,,,
10743,Filing date,Filing,7703,26/07/2022,,,
10821,Filing date,Filing,7704,25/05/2022,,,
10822,Filing date,Filing,7705,22/02/2019,,,
10823,Filing date,Filing,7706,04/07/2022,,,
10824,Filing date,Filing,7707,21/06/2022,,,
10825,Filing date,Filing,7708,06/06/2017,,,
10826,Filing date,Filing,7709,10/03/2022,,,
