Id,Title,Description,Geography ISO,Documents,Category,Events,Sectors,Instruments,Frameworks,Responses,Natural Hazards,Document Type,Year,Language,Keywords,Geography,Parent Legislation
9593.0,Regulation of the Minister of Forestry of the Republic of Indonesia Number: P.11/Menhut-II/2013 concerning Amendments to the Regulation of the Minister of Forestry Number P.36/Menhut-II/2009 concerning Procedures for Licensing Business Utilization of Absorption and/or Storage of Carbon in Production Forests and Protection Forests,"The regulation No.11 of 2013 amends the regulation No.36 of 2009 concerning the business licensing for the utilisation of Carbon Absorption and/or Storage of Carbon in Production Forests and Protected Forests. The regulation No.11 amends the  Article 15 paragraph 2 : 'based on the results of the verification as referred to in Article 14, the Project Developer registers to the National Registration Agency or those in the international Voluntary Carbon Market (VCM) to obtain a Verified Emision Reduction (VER) certificate. In the event that the National Registration Body has not been established, the registration as intended in paragraph 1 shall be carried out by the Secretary General after obtaining technical considerations from the relevant Directorate General.The VER Certificate as referred to in paragraph 1can be sold directly between the Project Developer and the buyer or through the domestic carbon stock market or the international market based on the approval of the Minister'. ",IDN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVlNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--11c816f5112de05403904b8a66e47b7e6398bd0a/2013%20MOF%20Reg%2011%20of%202013_Amending%2036%20Menhut%20II%20of%202009%20on%20Procedures%20for%20Licensing%20Activities%20for%20Absorbing%20and%20Restoring%20Carbon%20in%20Forests.pdf|id,executive,01/01/2009|Approved||;01/01/2013|Approved||,LULUCF,"Standards, obligations and norms|Regulation;Nature based solutions and ecosystem restoration|Direct Investment;Processes, plans and strategies|Governance",,Adaptation;Mitigation,,Regulation,2013,Indonesian,Forest;Carbon Sink,,
10108.0,Government Regulation of the Republic of Indonesia Number 57 of 2016 concerning Amendments to Government Regulation Number 71 of 2014 concerning Protection and Management of Peat Ecosystems,"This Government Regulation, issued under Law 32/2009 on Environmental Protection and Management, makes provision for the protection and management of peatland ecosystems and sets out rules and regulations for monitoring and compliance.",IDN,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUFPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--22b157433d8ed537b49102923fd06d7962c8af6b/PP_NO_57_2016.pdf|id,executive,05/12/2016|Law passed||,LULUCF,"Standards, obligations and norms|Regulation",,Adaptation;Mitigation,,Regulation,2016,Indonesian,Peat;Land Use,,
10108.0,Government Regulation of the Republic of Indonesia No MOR 71 of 2014 concerning Protection and Management of Peat Ecosystems,"This Government Regulation, issued under Law 32/2009 on Environmental Protection and Management, makes provision for the protection and management of peatland ecosystems and sets out rules and regulations for monitoring and compliance.",IDN,http://extwprlegs1.fao.org/docs/pdf/ins174375.pdf|,executive,05/12/2016|Law passed||,LULUCF,"Standards, obligations and norms|Regulation",,Adaptation;Mitigation,,Regulation,2014,Indonesian,Peat;Land Use,,
1361.0,"Finance Act, 1992","The Finance (No. 1) Act 2013 amended the Finance Act 1992 to further increase the differential between motor cars with lower CO2 emissions and those with higher CO2 emissions, by means of Vehicle Registration Tax (VRT). The rates and CO2 bands applying to motor cars are as follows: - 0g/km up to and including 80g/km (14% or EUR 280 (USD 351) whichever is greater) - 81g/km to 100g/km (15% or EUR 300 (USD 351) , whichever is greater) - 101g/km to 110g/km (16% or EUR 320 (USD 401) whichever is the greater) - 111g/km to 120g/km (17% or EUR 340 (USD 427) whichever is the greater) - 121g/km to 130g/km (18% or EUR 360 (USD 452) whichever is the greater) - 131g/km to 140g/km (19% or EUR 380 (USD 477) whichever is the greater) - 141g/km to 155g/km (23% or EUR 460 (USD 577) whichever is greater) - 156g/km to 170g/km (27% or EUR 540 (USD 678) whichever is greater) - 171g/km to 190g/km (30% or EUR 600 (USD 753) whichever is greater) - 191g/km to 225g/km (34% or EUR 680 (USD 853) whichever is greater) - More than 225g/km (36% or EUR 720 (USD 904) whichever is greater) The current amendment has been effective since 2013. The legislation providing for VRT relief for electric vehicles, electric motorcycles, plug-in electric vehicles, and hybrid electric vehicles is contained in Section 135C of the Finance Act 1992 (as amendment). The reliefs were due to elapse on 31 December 2014 and were extended in the Finance Act 2014.",IRL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmdKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f1ce557eda2800a1938586774476d0d66fa62738/f|,legislative,01/01/2013|Law passed,Transportation,Tax incentives|Economic,,Mitigation,,Act,1992,English,Energy Demand;Transportation,,
1361.0,Finance Act 2013,"The Finance (No. 1) Act 2013 amended the Finance Act 1992 to further increase the differential between motor cars with lower CO2 emissions and those with higher CO2 emissions, by means of Vehicle Registration Tax (VRT). The rates and CO2 bands applying to motor cars are as follows: - 0g/km up to and including 80g/km (14% or EUR 280 (USD 351) whichever is greater) - 81g/km to 100g/km (15% or EUR 300 (USD 351) , whichever is greater) - 101g/km to 110g/km (16% or EUR 320 (USD 401) whichever is the greater) - 111g/km to 120g/km (17% or EUR 340 (USD 427) whichever is the greater) - 121g/km to 130g/km (18% or EUR 360 (USD 452) whichever is the greater) - 131g/km to 140g/km (19% or EUR 380 (USD 477) whichever is the greater) - 141g/km to 155g/km (23% or EUR 460 (USD 577) whichever is greater) - 156g/km to 170g/km (27% or EUR 540 (USD 678) whichever is greater) - 171g/km to 190g/km (30% or EUR 600 (USD 753) whichever is greater) - 191g/km to 225g/km (34% or EUR 680 (USD 853) whichever is greater) - More than 225g/km (36% or EUR 720 (USD 904) whichever is greater) The current amendment has been effective since 2013. The legislation providing for VRT relief for electric vehicles, electric motorcycles, plug-in electric vehicles, and hybrid electric vehicles is contained in Section 135C of the Finance Act 1992 (as amendment). The reliefs were due to elapse on 31 December 2014 and were extended in the Finance Act 2014.",IRL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--585ddf140054ff02b151a2d1926d42f681c63926/f|,legislative,01/01/2013|Law passed,Transportation,Tax incentives|Economic,,Mitigation,,Act,2013,English,Energy Demand;Transportation,,
1369.0,"Motor Vehicles (Duties and Licences) Act, 2001","The Act amended and extended the Finance (Exercise Duties) (Vehicles) Act 1952, the Road Traffic Act 1961 and the Finance (No.2) Act 1992, in order to implement duties and licences leviable or issuable. The vehicles were classified in to groups (and classified within according to capacities) and different rates of duty applied accordingly:Vehicles not exceeding 500 kg in weight: Bicycles or tricycles of which the cylinder capacity of the engine below 75 cubic centimetres, between 75 and 200 cubic centimetres and above 200 cubic centimetres Bicycles or tricycles which are electrically propelled Vehicles with three or more wheels neither constructed nor adapted for use no used for the carriage of a driver or passengerVehicles commonly known as dumpers not exceeding / exceeding 3 metres cubed in capacityVehicles commonly known as off-road dumpers exceeding 3 metres cubed in capacityAny vehicles constructed or adapted for use and used only for conveyanceof a machine, workshop, contrivance or implement, including any vehicle commonly known as a recovery vehicle.Vehicles commonly known as forklift trucksVehicles constructed or adopted for the carriage of different numbers of passengersLarge public service vehicles that have different seating capacityLarge public service vehicles that are used only for carriage of children, teachers, and transportation of school-related activitiesVehicles designed, constructed and used for the purpose of trench digging or shovelling workTractors of difference size and useMotor caravans of different useAny other vehicles used for public use, lawfully used on roads with a taximeter or with no other purpose with different engine capacity The amendment in 2008 rebalanced the rate of duty subject for motor tax and added a new category of vehicles that are subject for duty according to the amount of CO2 emission as of 1 January 2008. Vehicles registered outside of Ireland on or after 1 January 2008 and which subsequently is registered in Ireland after the date are category A vehicles, which are subject to duty according to below CO2 emission levels In the 2013 Budget, 4 new bands below 140 g/km, as well as a zero band for electric vehicles, were introduced to facilitate the continued incentivising of low emissions vehicles. These bands/rates are as follows0 g/km (EUR 120, USD 151)1 - 80 g/km (EUR 170, USD 213)Over 80- 100 g/km (EUR 180, USD 226)Over 100- 110 g/km (EUR 190, USD 238)Over 110 - 120 g/km (EUR 200, USD 251)Over 120 - 1300g/km (EUR 270, USD 339)Over 130 -140g/km (EUR 280, USD 351)Over 140 - 155g/km (EUR 390, USD 489)Over 155 -170g/km (EUR 570, USD 715)Over 170 - 190g/km (EUR 750, USD 941)Over 190 - 225g/km (EUR 1,200, USD 1,506)Above 225 g/km (EUR 2,350, USD 2,949)",IRL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcThKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9485b8d424b12937a352f5e578fe495b2d6677c5/f|,legislative,03/07/2001|Law passed||;25/12/2013|Last amendment||,Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Act,2001,English,Energy Demand;Transportation,,
1369.0,Motor Vehicles (Duties and Licences) Act 2013,"The Act amended and extended the Finance (Exercise Duties) (Vehicles) Act 1952, the Road Traffic Act 1961 and the Finance (No.2) Act 1992, in order to implement duties and licences leviable or issuable. The vehicles were classified in to groups (and classified within according to capacities) and different rates of duty applied accordingly:Vehicles not exceeding 500 kg in weight: Bicycles or tricycles of which the cylinder capacity of the engine below 75 cubic centimetres, between 75 and 200 cubic centimetres and above 200 cubic centimetres Bicycles or tricycles which are electrically propelled Vehicles with three or more wheels neither constructed nor adapted for use no used for the carriage of a driver or passengerVehicles commonly known as dumpers not exceeding / exceeding 3 metres cubed in capacityVehicles commonly known as off-road dumpers exceeding 3 metres cubed in capacityAny vehicles constructed or adapted for use and used only for conveyanceof a machine, workshop, contrivance or implement, including any vehicle commonly known as a recovery vehicle.Vehicles commonly known as forklift trucksVehicles constructed or adopted for the carriage of different numbers of passengersLarge public service vehicles that have different seating capacityLarge public service vehicles that are used only for carriage of children, teachers, and transportation of school-related activitiesVehicles designed, constructed and used for the purpose of trench digging or shovelling workTractors of difference size and useMotor caravans of different useAny other vehicles used for public use, lawfully used on roads with a taximeter or with no other purpose with different engine capacity The amendment in 2008 rebalanced the rate of duty subject for motor tax and added a new category of vehicles that are subject for duty according to the amount of CO2 emission as of 1 January 2008. Vehicles registered outside of Ireland on or after 1 January 2008 and which subsequently is registered in Ireland after the date are category A vehicles, which are subject to duty according to below CO2 emission levels In the 2013 Budget, 4 new bands below 140 g/km, as well as a zero band for electric vehicles, were introduced to facilitate the continued incentivising of low emissions vehicles. These bands/rates are as follows0 g/km (EUR 120, USD 151)1 - 80 g/km (EUR 170, USD 213)Over 80- 100 g/km (EUR 180, USD 226)Over 100- 110 g/km (EUR 190, USD 238)Over 110 - 120 g/km (EUR 200, USD 251)Over 120 - 1300g/km (EUR 270, USD 339)Over 130 -140g/km (EUR 280, USD 351)Over 140 - 155g/km (EUR 390, USD 489)Over 155 -170g/km (EUR 570, USD 715)Over 170 - 190g/km (EUR 750, USD 941)Over 190 - 225g/km (EUR 1,200, USD 1,506)Above 225 g/km (EUR 2,350, USD 2,949)",IRL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckFKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--80abb78ec26543cc701d9b3fa937ebac2ae01102/f|,legislative,03/07/2001|Law passed||;25/12/2013|Last amendment||,Transportation,"Processes, plans and strategies|Governance",,Mitigation,,Act,2013,English,Energy Demand;Transportation,,
2024.0,Climate Action and Low Carbon Development Act 2015,"The Climate Action and Low Carbon Development Act provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a low carbon, climate resilient and environmentally sustainable economy; to establish a body to be known as the National Expert Advisory Council on Climate Change; and to provide for matters connected therewith. The Act is Ireland's first framework piece of climate change legislation and lays the ground for transition towards a low carbon economy, to be achieved through a combination of the following:a national greenhouse gas mitigation plana national adaptation frameworkspecific sectoral adaptation plans The main provisions of the Act include:The Minister for the Environment, Community and Local Government is responsible for producing and submitting for government approval both the national mitigation plan and the national adaptation framework, to be reviewed every 5 years; the first mitigation plan must be submitted not later than 10 June 2017, and the first adaptation framework must be submitted not later than 10 December 2017 (Articles 3 - 5).Appropriate ministries will be requested to formulate and submit sectoral adaptation plans.When formulating the national adaptation framework and sectoral plans, the government is required to take account of a number of factors, including: promoting sustainable development; achieving the objectives of a national adaptation framework at the least cost to the national economy; any recommendations or advice of the Expert Advisory Council.The establishment of an independent Climate Change Advisory Council on climate change. The heads of the Environmental Protection Agency, the Sustainable Energy Authority of Ireland, Teagasc and the Economic and Social Research Institute are to be ex officio members of the Advisory Council. The Council is tasked with conducting an annual review of the progress made in achieving planned GHG emissions reductions, and furthering transition to a ""low carbon, climate resilient and environmentally sustainable economy"" (Article 8).The Minister of the Environment must produce annual statements on national transition, sectoral mitigation transition, and sectoral adaptation transition (Article 14).The Climate Action and Low Carbon Development (Amendment) Act of 2021 amended the original 2015 Act. This amendment  provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a climate resilient, biodiversity rich and climate neutral economy by no later than the end of the year 2050 and to thereby promote climate justice; makes certain changes to the Climate Change Advisory Council; provides for carbon budgets and a sectoral emissions ceiling to apply to different sectors of the economy; provides for reporting by Ministers of the Government to a joint committee of the Houses of the Oireachtas; provides that local authorities shall, when making development plans, take account of their climate action plans and, for that purpose to amend the Planning and Development Act 2000; extends the purposes for which moneys may be paid out of the Climate Action Fund and, for that purpose to amend the National Oil Reserves Agency Act 2007. The 2021 amendment notably contains provisions to give the government statutory effect to end extraction and exploration of gas, as was already the case for oil since 2019. The 2021 amendment also incorporates the principles of climate justice and a just transition.",IRL,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f3e6a5e3d4af92a4808ca26dc589af91a7035913/f|en,legislative,10/12/2015|Law passed||;23/07/2021|Amendment approved||,Economy-wide;Transportation,"Processes, plans and strategies|Governance;MRV|Governance",Adaptation;Mitigation,Adaptation;Mitigation,,Act,2015,English,Adaptation;Institutions / Administrative Arrangements;Just Transition;Ban;Fossil Fuels Curbing Measures;Climate Justice,,
2024.0,Climate Action and Low Carbon Development (Amendment) Bill 2021,"The Climate Action and Low Carbon Development Act provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a low carbon, climate resilient and environmentally sustainable economy; to establish a body to be known as the National Expert Advisory Council on Climate Change; and to provide for matters connected therewith. The Act is Ireland's first framework piece of climate change legislation and lays the ground for transition towards a low carbon economy, to be achieved through a combination of the following:a national greenhouse gas mitigation plana national adaptation frameworkspecific sectoral adaptation plans The main provisions of the Act include:The Minister for the Environment, Community and Local Government is responsible for producing and submitting for government approval both the national mitigation plan and the national adaptation framework, to be reviewed every 5 years; the first mitigation plan must be submitted not later than 10 June 2017, and the first adaptation framework must be submitted not later than 10 December 2017 (Articles 3 - 5).Appropriate ministries will be requested to formulate and submit sectoral adaptation plans.When formulating the national adaptation framework and sectoral plans, the government is required to take account of a number of factors, including: promoting sustainable development; achieving the objectives of a national adaptation framework at the least cost to the national economy; any recommendations or advice of the Expert Advisory Council.The establishment of an independent Climate Change Advisory Council on climate change. The heads of the Environmental Protection Agency, the Sustainable Energy Authority of Ireland, Teagasc and the Economic and Social Research Institute are to be ex officio members of the Advisory Council. The Council is tasked with conducting an annual review of the progress made in achieving planned GHG emissions reductions, and furthering transition to a ""low carbon, climate resilient and environmentally sustainable economy"" (Article 8).The Minister of the Environment must produce annual statements on national transition, sectoral mitigation transition, and sectoral adaptation transition (Article 14).The Climate Action and Low Carbon Development (Amendment) Act of 2021 amended the original 2015 Act. This amendment  provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a climate resilient, biodiversity rich and climate neutral economy by no later than the end of the year 2050 and to thereby promote climate justice; makes certain changes to the Climate Change Advisory Council; provides for carbon budgets and a sectoral emissions ceiling to apply to different sectors of the economy; provides for reporting by Ministers of the Government to a joint committee of the Houses of the Oireachtas; provides that local authorities shall, when making development plans, take account of their climate action plans and, for that purpose to amend the Planning and Development Act 2000; extends the purposes for which moneys may be paid out of the Climate Action Fund and, for that purpose to amend the National Oil Reserves Agency Act 2007. The 2021 amendment notably contains provisions to give the government statutory effect to end extraction and exploration of gas, as was already the case for oil since 2019. The 2021 amendment also incorporates the principles of climate justice and a just transition.",IRL,https://data.oireachtas.ie/ie/oireachtas/bill/2021/39/eng/ver_b/b39b21d.pdf|en,legislative,10/12/2015|Law passed||;23/07/2021|Amendment approved||,Economy-wide;Transportation,"Processes, plans and strategies|Governance;MRV|Governance",Adaptation;Mitigation,Adaptation;Mitigation,,Bill,2021,English,Adaptation;Institutions / Administrative Arrangements;Just Transition;Ban;Fossil Fuels Curbing Measures;Climate Justice,,
2024.0,Government approves landmark Climate Bill putting Ireland on the path to net-zero emissions by 2050,"The Climate Action and Low Carbon Development Act provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a low carbon, climate resilient and environmentally sustainable economy; to establish a body to be known as the National Expert Advisory Council on Climate Change; and to provide for matters connected therewith. The Act is Ireland's first framework piece of climate change legislation and lays the ground for transition towards a low carbon economy, to be achieved through a combination of the following:a national greenhouse gas mitigation plana national adaptation frameworkspecific sectoral adaptation plans The main provisions of the Act include:The Minister for the Environment, Community and Local Government is responsible for producing and submitting for government approval both the national mitigation plan and the national adaptation framework, to be reviewed every 5 years; the first mitigation plan must be submitted not later than 10 June 2017, and the first adaptation framework must be submitted not later than 10 December 2017 (Articles 3 - 5).Appropriate ministries will be requested to formulate and submit sectoral adaptation plans.When formulating the national adaptation framework and sectoral plans, the government is required to take account of a number of factors, including: promoting sustainable development; achieving the objectives of a national adaptation framework at the least cost to the national economy; any recommendations or advice of the Expert Advisory Council.The establishment of an independent Climate Change Advisory Council on climate change. The heads of the Environmental Protection Agency, the Sustainable Energy Authority of Ireland, Teagasc and the Economic and Social Research Institute are to be ex officio members of the Advisory Council. The Council is tasked with conducting an annual review of the progress made in achieving planned GHG emissions reductions, and furthering transition to a ""low carbon, climate resilient and environmentally sustainable economy"" (Article 8).The Minister of the Environment must produce annual statements on national transition, sectoral mitigation transition, and sectoral adaptation transition (Article 14).The Climate Action and Low Carbon Development (Amendment) Act of 2021 amended the original 2015 Act. This amendment  provides for the approval of plans by the Government in relation to climate change for the purpose of pursuing the transition to a climate resilient, biodiversity rich and climate neutral economy by no later than the end of the year 2050 and to thereby promote climate justice; makes certain changes to the Climate Change Advisory Council; provides for carbon budgets and a sectoral emissions ceiling to apply to different sectors of the economy; provides for reporting by Ministers of the Government to a joint committee of the Houses of the Oireachtas; provides that local authorities shall, when making development plans, take account of their climate action plans and, for that purpose to amend the Planning and Development Act 2000; extends the purposes for which moneys may be paid out of the Climate Action Fund and, for that purpose to amend the National Oil Reserves Agency Act 2007. The 2021 amendment notably contains provisions to give the government statutory effect to end extraction and exploration of gas, as was already the case for oil since 2019. The 2021 amendment also incorporates the principles of climate justice and a just transition.",IRL,https://www.gov.ie/en/press-release/22e97-government-approves-landmark-climate-bill-putting-ireland-on-the-path-to-net-zero-emissions-by-2050/|en,legislative,10/12/2015|Law passed||;23/07/2021|Amendment approved||,Economy-wide;Transportation,"Processes, plans and strategies|Governance;MRV|Governance",Adaptation;Mitigation,Adaptation;Mitigation,,Press Release,2021,English,Adaptation;Institutions / Administrative Arrangements;Just Transition;Ban;Fossil Fuels Curbing Measures;Climate Justice,,
10164.0,Petroleum and Other Minerals Development (Prohibition of Onshore Hydraulic Fracturing) Act 2017,This document amends the Petroleum and Other Minerals Development Act 1960 to prohibit the exploration for and extraction of onshore petroleum by means of hydraulic fracturing. The decision is notably motivated by climate change mitigation motivations.The Climate Action and Low Carbon Development (Amendment) Bill of 2021 extends the ban to all licences for new oil and natural gas exploration.,IRL,https://data.oireachtas.ie/ie/oireachtas/act/2017/15/eng/enacted/a1517.pdf|en,legislative,06/07/2017|Approved||,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Act,2017,English,Ban;Fossil Fuels Curbing Measures,,
10164.0,Prohibition of Exploration and Extraction of Onshore Petroleum Bill 2016,This document amends the Petroleum and Other Minerals Development Act 1960 to prohibit the exploration for and extraction of onshore petroleum by means of hydraulic fracturing. The decision is notably motivated by climate change mitigation motivations.The Climate Action and Low Carbon Development (Amendment) Bill of 2021 extends the ban to all licences for new oil and natural gas exploration.,IRL,https://data.oireachtas.ie/ie/oireachtas/bill/2016/37/eng/memo/b3716d-memo.pdf|en,legislative,06/07/2017|Approved||,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Bill,2016,English,Ban;Fossil Fuels Curbing Measures,,
1372.0,Protocol No. 463,"The regulations set minimum energy efficiency requirements for light bulbs and ban the import, manufacture for use in Israel, sale or marketing of electric light bulbs that don't meet the requirements.",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8aecd62a71720e9989d4e5d2e6b67241ef6d32ee/f|,executive,08/02/2012|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Protocol,2011,Hebrew,Energy Demand,,
1372.0,The Energy Sources Regulations (Minimal Energetic Efficiency for Indoor Light Bulb) 5771 - 2011*,"The regulations set minimum energy efficiency requirements for light bulbs and ban the import, manufacture for use in Israel, sale or marketing of electric light bulbs that don't meet the requirements.",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0938ffa12f0b0907029e75d8c48cd84f39835a3d/f|,executive,08/02/2012|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Regulation,2011,English,Energy Demand,,
1377.0,"Energy Sources Regulations (Energy Efficiency and Information on Energy Consumption of Refrigeration Equipment), 2004.","The regulations set energy efficiency standards for air conditioners, refrigerators and freezers, preventing the manufacturing, sale, import, marketing or exhibition of appliances which fail to meet the standard.
",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aea931e1ef6c897ecefb949d76bbc1b04c49a7b1/f|,executive,01/01/2004|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Regulation,2004,Hebrew,Energy Demand,,
1377.0,Energy Resources Regulations (Energy Efficiency and Energy Information of Cooling Appliances) 5774 - 2004,"The regulations set energy efficiency standards for air conditioners, refrigerators and freezers, preventing the manufacturing, sale, import, marketing or exhibition of appliances which fail to meet the standard.
",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa01IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--380d6419d25123f3f72c1d6fdd39e811c603c059/f|,executive,01/01/2004|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Regulation,2004,English,Energy Demand,,
1378.0,"Energy Sources Regulations (Energy Efficiency of Electric Induction Engines), 2004","The regulations set energy efficiency standards for induction motors, preventing the manufacturing, sale, import, marketing or exhibition of Three-phase asynchronous electrical induction motors if they fail to meet the standards set in the regulations.",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmtHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--947433082dd396fab7a833d2638c6de9bc3c4595/f|,executive,25/12/2004|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Regulation,2004,Hebrew,Energy Demand,,
1378.0,Energy Resources Regulations (Energy Efficiency of Electrical Induction Motors) 5764 - 2004,"The regulations set energy efficiency standards for induction motors, preventing the manufacturing, sale, import, marketing or exhibition of Three-phase asynchronous electrical induction motors if they fail to meet the standards set in the regulations.",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdm9HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a02711ddef3cd8c93aacc504e8d07a2d60e64e9d/f|,executive,25/12/2004|Law passed,Energy,"Standards, obligations and norms|Regulation",,Mitigation,,Regulation,2004,English,Energy Demand,,
1380.0,"Energy Sources Regulations (conducting a survey to identify potential for energy conservation), 1993","The regulations instruct plants whose annual energy consumption is less than 2,000 tonne-equivalent fuel oil of other fuels or electricity, to perform every five years a study to find potential energy conservation measures and to update it annually until a new study is undertaken.",ISR,https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3fc26241b219863fc669c21ee2c8a1fea04da755/f|,executive,25/12/1993|Law passed,Energy,"Standards, obligations and norms|Regulation;MRV|Governance",,Mitigation,,Regulation,1993,Hebrew,Energy Demand,,
