"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"3535","Link to full text (pdf)","https://www.ifrc.org/docs/idrl/785EN.pdf","English","01/04/2020","9422","Legislation"
"3534","Link to full text (pdf)","https://www.preventionweb.net/files/47475_zambiadmpolicy2015.pdf","English","01/04/2020","9421","Legislation"
"3533","Link to full text (pdf)","http://extwprlegs1.fao.org/docs/pdf/sam78865a.pdf","English","01/04/2020","9420","Legislation"
"3532","Link to full text (pdf)","https://www.gestionderiesgos.gob.ec/wp-content/uploads/downloads/2018/05/Plan-de-Respuesta-EC.pdf","Spanish","01/04/2020","9419","Legislation"
"3531","Link to full text (pdf)","https://info.undp.org/docs/pdc/Documents/ECU/PLAN%20NACIONAL%20DE%20CAMBIO%20CLIM%C3%81TICO.pdf","Spanish","01/04/2020","9418","Legislation"
"3530","unofficial translation","https://cis-legislation.com/document.fwx?rgn=112638#A5E00SR8T2","","31/03/2020","9417","Legislation"
"3529","Link to the PDF","https://www.government.is/lisalib/getfile.aspx?itemid=5b3c6c45-f326-11e8-942f-005056bc4d74","English","31/03/2020","9416","Legislation"
"3528","Link to the PDF","https://environnement.public.lu/dam-assets/actualites/2018/06/anpassung-an-den-klimawandel.pdf","Luxembourgish","31/03/2020","9415","Legislation"
"3527","Full text (PDF)","","Persian","N/A","9411","Legislation"
"3526","Link to full text - see Appendix A for the resolution (PDF)","https://2016-2018.citizensassembly.ie/en/How-the-State-can-make-Ireland-a-leader-in-tackling-climate-change/Final-Report-on-how-the-State-can-make-Ireland-a-leader-in-tackling-climate-change/Climate-Change-Report-Final.pdf","English","31/03/2020","9414","Legislation"
"3525","Link to full text (PDF)","https://unfccc.int/sites/default/files/resource/Fiji_Low%20Emission%20Development%20%20Strategy%202018%20-%202050.pdf","English","31/03/2020","9413","Legislation"
"3524","Link to English translation (PDF)","https://www.scribd.com/document/400404187/Decarbonization-Plan-Costa-Rica","English","31/03/2020","9412","Legislation"
"3523","Link to full text (PDF)","https://cambioclimatico.go.cr/wp-content/uploads/2019/02/PLAN.pdf","Spanish","31/03/2020","9412","Legislation"
"3522","Link to official journal","https://www.legifrance.gouv.fr/eli/loi/2019/12/24/TRET1821032L/jo/texte","French","31/03/2020","9410","Legislation"
"3521","Decree approving the regulation (link to official journal)","https://busquedas.elperuano.pe/normaslegales/decreto-supremo-que-aprueba-el-reglamento-de-la-ley-n-30754-decreto-supremo-n-013-2019-minam-1842032-2/","Spanish","31/03/2020","8625","Legislation"
"3520","Link to climate program 2030","https://www.bmu.de/download/klimaschutzprogramm-2030-zur-umsetzung-des-klimaschutzplans-2050/","German","31/03/2020","9409","Legislation"
"3519","Link to official website","https://www.bgbl.de/xaver/bgbl/start.xav?startbk=Bundesanzeiger_BGBl&start=//*[@attr_id=%27bgbl119s0010.pdf%27]#__bgbl__%2F%2F*%5B%40attr_id%3D%27bgbl119s2513.pdf%27%5D__1585596608255","German","30/03/2020","9409","Legislation"
"3518","Link to full text (PDF)","https://www.ndmindia.nic.in/images/The%20Disaster%20Management%20Act,%202005.pdf","English","30/03/2020","9408","Legislation"
"3517","Link to full text from FEMA (PDF)","https://www.fema.gov/media-library-data/1582133514823-be4368438bd042e3b60f5cec6b377d17/Stafford_June_2019_508.pdf","English","30/03/2020","9406","Legislation"
"3516","Link to PDF","https://www.boe.es/boe/dias/2019/11/23/pdfs/BOE-A-2019-16862.pdf","Spanish","30/03/2020","9407","Legislation"
"3515","Link to law on official website","https://wetten.overheid.nl/BWBR0042967/2020-01-01","Dutch","30/03/2020","9405","Legislation"
"3514","2016 Amendment (link to PDF)","https://www.retsinformation.dk/Forms/R0710.aspx?id=185842","Danish","30/03/2020","9404","Legislation"
"3513","2019 announcement on amendments (link to PDF)","https://www.retsinformation.dk/Forms/R0710.aspx?id=212795","Danish","30/03/2020","9404","Legislation"
"3512","Full text of Act 468/2009 (link to PDF)","https://www.retsinformation.dk/Forms/R0710.aspx?id=137888","Danish","30/03/2020","9404","Legislation"
"3511","Link to full text (PDF)","https://www.boe.es/eli/es/rd/2019/11/18/658/dof/spa/pdf","Spanish","30/03/2020","9403","Legislation"
"3510","Link to official website","https://www.boletinoficial.gob.ar/detalleAviso/primera/224006/20191220","Spanish","30/03/2020","9402","Legislation"
"3509","Link to full text (PDF)","https://dre.pt/application/conteudo/67123272","Portuguese","30/03/2020","9401","Legislation"
"3508","Link to full text (PDF)","https://dre.pt/application/conteudo/611330","Portuguese","30/03/2020","9401","Legislation"
"3507","Link to full text (PDF)","https://dre.pt/application/conteudo/553447","Portuguese","30/03/2020","9400","Legislation"
"3506","Link to Decree-Law 120/2019 (PDF)","https://dre.pt/application/conteudo/124134339","Portuguese","30/03/2020","8279","Legislation"
"3505","Decree-Law 33-A/2005 (link to PDF)","https://dre.pt/application/conteudo/517381","Portuguese","30/03/2020","9399","Legislation"
"3504","Decree-Law 225/2207 (link to PDF)","https://dre.pt/application/conteudo/638769","Portuguese","30/03/2020","9399","Legislation"
"3503","Link to official website","https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32016L2284","English","29/03/2020","9398","Legislation"
"3499","Law no 272/1998 (PDF)","http://www.cndc.org.ni/publicaciones/Ley%20272,%20Ley%20de%20Industria%20Electrica.pdf","Spanish","29/03/2020","9396","Legislation"
"3498","Link to law no 1011/2019","https://ni.vlex.com/vid/ley-n-1011-ley-830230069","Spanish","29/03/2020","9396","Legislation"
"3497","Agreement (PDF)","http://extwprlegs1.fao.org/docs/pdf/nic177015.pdf","Spanish","29/03/2020","9396","Legislation"
"3489","2019 draft policy","https://t3n9sm.c2.acecdn.net/wp-content/uploads/2019/08/Zimbabwe-RE-Policy-2019.pdf","English","29/03/2020","9394","Legislation"
"3480","2018 Amending Act - link to Official Journal","http://prawo.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU20180001356","Polish","23/03/2020","2009","Legislation"
"3479","Link to regulation 2538/2019 on Official Journal ","http://prawo.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU20190002538","Polish","23/03/2020","9393","Legislation"
"3478","Link to regulation 2189/2019 on Official Journal ","http://prawo.sejm.gov.pl/isap.nsf/DocDetails.xsp?id=WDU20190002189","Polish","23/03/2020","9393","Legislation"
"3477","Full text (PDF)","http://prawo.sejm.gov.pl/isap.nsf/download.xsp/WDU20200000183/T/D20200183L.pdf","Polish","10/03/2020","9392","Legislation"
"3476","Link to official journal","https://www.prawo.pl/akty/dz-u-2020-183,18953737.html","Polish","10/03/2020","9392","Legislation"
"3475","Official translation","","English","N/A","9391","Legislation"
"3474","Link to official page with full text and annexes in PDF","https://www.gov.pl/web/aktywa-panstwowe/elektromobilnosc-w-polsce","Polish","10/03/2020","9391","Legislation"
"3473","Full revised draft text","http://www.tzdpg.or.tz/fileadmin/documents/dpg_internal/dpg_working_groups_clusters/cluster_1/Energy_and_Minerals/Key_Documents/Policy/Tanzania_Energy_Subsidy_Policy_Revised_Draft.pdf","English","10/03/2020","9390","Legislation"
"3472","Full text","http://static.government.ru/media/files/OTrFMr1Z1sORh5NIx4gLUsdgGHyWIAqy.pdf","Russian","10/03/2020","9389","Legislation"
"3471","Full text","http://www.ilo.org/dyn/natlex/docs/ELECTRONIC/91714/106509/F1621315243/IRN91714.pdf","Persian","10/03/2020","9388","Legislation"
"3470","Unofficial translation","https://www.energybrokers.co.uk/wp-content/uploads/2015/10/Danish_Heat_Law_2000EN1.pdf","English","10/03/2020","9386","Legislation"
"3469","Link to official journal","https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000041553759&categorieLien=id","French","10/03/2020","9385","Legislation"
"3468","Link to official page","https://www.ecologique-solidaire.gouv.fr/strategie-nationale-bas-carbone-snbc","French","10/03/2020","9384","Legislation"
"3237","Link to full text on official website","https://www.e-nomothesia.gr/energeia/nomos-4643-2019-phek-193a-3-12-2019.html","Modern Greek (1453-)","07/02/2020","9370","Legislation"
"3236","Link to main document in all EU languages","https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1576150542719&uri=COM%3A2019%3A640%3AFIN","English","07/02/2020","9369","Legislation"
"3235","Link to official webpage with all documents of interest","https://ec.europa.eu/info/strategy/priorities-2019-2024/european-green-deal_en","English","07/02/2020","9369","Legislation"
"3225","full text (pdf) 2","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/Cook-islands-policy-2013-16.pdf","English","03/02/2020","8636","Legislation"
"3224","full text (pdf)","http://www.mfem.gov.ck/images/Climate__Disaster_Compatible_Development_Policy_Final_copy.pdf","English","03/02/2020","8636","Legislation"
"3223","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/Niue_nationalactionplanforniuedrmcc2012.pdf","English","03/02/2020","8627","Legislation"
"3222","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/04/1638161-1.pdf","Spanish","03/02/2020","8625","Legislation"
"3221","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/03/DELOITTE-NATIONAL-RENEWABLE-ENERGY-ACTION-PLAN-FOR-TURKEY.pdf","English","03/02/2020","8607","Legislation"
"3220","full text (pdf)","https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTBNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cb6bc99a14cd5ced9e62c4f438f9f5291430ecef/2015%20National%20Climate%20Change%20Policy.pdf","English","03/02/2020","8583","Legislation"
"3219","link to official website","http://www.environment.gov.mv/v2/en/download/4594","English","03/02/2020","8583","Legislation"
"3218","full text 2","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/03/MHL-marshall-adaptation-RMI-JNAP-CCA-DRM-2014-18.pdf","English","03/02/2020","8582","Legislation"
"3217","full text 1","https://pafpnet.spc.int/attachments/article/782/RMI-JNAP-CCA-DRM-2014-18.pdf","English","03/02/2020","8582","Legislation"
"3216","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUX-action-plan-co2.pdf","French","03/02/2020","8547","Legislation"
"3215","full text 2","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUXgeological-storage-and-env-responsibility.pdf","French","03/02/2020","8543","Legislation"
"3214","full text 1","http://legilux.public.lu/eli/etat/leg/loi/2012/08/27/n1/jo","French","03/02/2020","8543","Legislation"
"3213","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUXclimate-and-housing-package.pdf","French","03/02/2020","8536","Legislation"
"3212","full text (pdf)","http://data.legilux.public.lu/file/eli-etat-leg-memorial-2016-299-fr-pdf.pdf","French","03/02/2020","8536","Legislation"
"3211","link to official website","http://legilux.public.lu/eli/etat/leg/loi/2016/12/23/n23/jo","French","03/02/2020","8536","Legislation"
"3210","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LBN-agriculture-strategy.pdf","English","03/02/2020","8535","Legislation"
"3209","full text","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LBNNREAP_DEC14.pdf","","03/02/2020","8534","Legislation"
"3208","full text","http://lcec.org.lb/Content/uploads/LCECOther/161214021429307~NREAP_DEC14.pdf","","03/02/2020","8534","Legislation"
"3207","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LBNforestprogram.pdf","English","03/02/2020","8532","Legislation"
"3206","full text (pdf)","http://extwprlegs1.fao.org/docs/pdf/leb163865.pdf","English","03/02/2020","8532","Legislation"
"3205","8th long term plan","","Korean","N/A","8529","Legislation"
"3204","implementation plan","","Korean","N/A","8529","Legislation"
"3203","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/MLTNational-Strategy-for-the-Introduction-of-Electromobility.pdf","English","03/02/2020","8502","Legislation"
"3202","full text (pdf)","","English","N/A","8497","Legislation"
"3201","Official press release","","English","N/A","8490","Legislation"
"3200","link to official webpage","http://w1.c1.rada.gov.ua/pls/zweb2/webproc4_1?pf3511=60811","Ukrainian","03/02/2020","8280","Legislation"
"3199","official document (pdf)","http://cbz.org.zm/public/downloads/SECOND-NATIONAL-AGRICULTURAL-POLICY-2016.pdf","English","03/02/2020","4845","Legislation"
"3198","full text (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4845.pdf","English","03/02/2020","4845","Legislation"
"3197","Full text 2012-2016 (pdf)","http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4835.pdf","English","03/02/2020","4835","Legislation"
"3196","English translation","","English","N/A","4460","Legislation"
"3195","Government report","","English","N/A","2068","Legislation"
"3194","2013 draft law","","Russian","N/A","2031","Legislation"
"3193","Full text - original version","","Spanish","N/A","2008","Legislation"
"3192","Full text - official document","","Spanish","N/A","2007","Legislation"
"3191","English version","","English","N/A","2001","Legislation"
"3190","Turkish version","","Turkish","N/A","2001","Legislation"
"3189","Translation","","English","N/A","2005","Legislation"
"3188","Original version","","Polish","N/A","2005","Legislation"
"3187","English translation","","English","N/A","1803","Legislation"
"3186","English translation","","English","N/A","1799","Legislation"
"3185","English translation","","English","N/A","1794","Legislation"
"3184","English translation","","English","N/A","1793","Legislation"
"3183","English translation","","English","N/A","1792","Legislation"
"3182","English version","","English","N/A","1723","Legislation"
"3181","Turkish version","","Turkish","N/A","1723","Legislation"
"3180","English version","","English","N/A","1722","Legislation"
"3179","Turkish version","","Turkish","N/A","1722","Legislation"
"3178","English version","","English","N/A","1720","Legislation"
"3177","Turkish version","","Turkish","N/A","1720","Legislation"
"3176","English translation","","English","N/A","1710","Legislation"
"3175","English version","","English","N/A","1695","Legislation"
"3174","Russian version","","Russian","N/A","1695","Legislation"
"3173","English version","","English","N/A","1694","Legislation"
"3172","French version","","French","N/A","1694","Legislation"
"3171","German version","","German","N/A","1694","Legislation"
"3170","French version","","French","N/A","1693","Legislation"
"3169","German version","","German","N/A","1693","Legislation"
"3168","French version","","French","N/A","1692","Legislation"
"3167","German version","","German","N/A","1692","Legislation"
"3166","French version","","French","N/A","1691","Legislation"
"3165","German version","","German","N/A","1691","Legislation"
